GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp	steer_angle	str_moving_avg_result	stanley_steering_angle	path_angle		dr_yaw_angle		psi			atan_tmp		s			triangle_area		distance_a		distance_b		distance_c		x_error
85.42889000		85.42111689		-1.55942100		-9		0.81490798		-4.02175131		89.44275017		85.42111689		4.02175131		0.42709723		1.89198188		0.17696070		0.21574129		1.82608637		1.742136100.19381416
85.42889000		85.42128091		-1.55925698		-9		0.82966138		-4.02158472		89.44275017		85.42128091		4.02158472		0.42747535		1.89139697		0.17711737		0.21697783		1.82608637		1.739729760.19398576
85.42889000		85.42143131		-1.55910658		-9		0.81694837		-4.02142039		89.44275017		85.42143131		4.02142039		0.42784864		1.89082958		0.17727205		0.21821868		1.82608637		1.737354120.19415516
85.42889000		85.42158141		-1.55895663		-9		0.34648928		-4.02125758		89.44275017		85.42158126		4.02125758		0.42821780		1.89027813		0.17742501		0.21946507		1.82608637		1.735004810.19432269
85.42889000		85.42182441		-1.55871347		-10		-0.60190304		-4.02108766		89.44275017		85.42182441		4.02108766		0.42860343		1.88971215		0.17758479		0.22078720		1.82608637		1.732550720.19449769
85.42889000		85.42198399		-1.55855390		-10		-0.33080832		-4.02092455		89.44275017		85.42198399		4.02092455		0.42897359		1.88917839		0.17773817		0.22207533		1.82608637		1.730195080.19466567
85.42889000		85.42218389		-1.55835400		-10		0.38089735		-4.02074645		89.44275017		85.42218389		4.02074645		0.42935300		1.88864079		0.17789537		0.22341466		1.82608637		1.727780560.19483785
85.42889000		85.42247599		-1.55806189		-10		-0.61396320		-4.02052260		89.44275017		85.42247599		4.02052260		0.42973480		1.88810935		0.17805357		0.22478149		1.82608637		1.725350850.19501112
85.42889000		85.42272018		-1.55781771		-10		0.87408427		-4.02017010		89.44275017		85.42272018		4.02017010		0.43033563		1.88729204		0.17830253		0.22697034		1.82608637		1.721527370.19528378
85.42889000		85.42292089		-1.55761700		-10		0.54913107		-4.01995752		89.44275017		85.42292089		4.01995752		0.43069846		1.88680939		0.17845287		0.22831432		1.82608637		1.719218100.19544844
85.42889000		85.42339235		-1.55714553		-10		0.49682998		-4.01947317		89.44275017		85.42339235		4.01947317		0.43152402		1.88574130		0.17879493		0.23143201		1.82608637		1.713964230.19582309
85.42889000		85.42359729		-1.55694060		-10		-0.62601279		-4.01925032		89.44275017		85.42359729		4.01925032		0.43190398		1.88526336		0.17895237		0.23289423		1.82608637		1.711546110.19599552
85.42889000		85.42384041		-1.55669748		-10		-0.63002687		-4.01902767		89.44275017		85.42384041		4.01902767		0.43228357		1.88479423		0.17910966		0.23437181		1.82608637		1.709130300.19616778
85.42889000		85.42410120		-1.55643669		-10		-0.63403943		-4.01875036		89.44275017		85.42410120		4.01875036		0.43265182		1.88434698		0.17926224		0.23582092		1.82608637		1.706786670.19633490
85.42889000		85.42435806		-1.55617982		-10		-0.63805081		-4.01849062		89.44275017		85.42435806		4.01849062		0.43299259		1.88393985		0.17940344		0.23717545		1.82608637		1.704617880.19648954
85.42889000		85.42461467		-1.55592322		-10		-0.64206102		-4.01849062		89.44275017		85.42461467		4.01849062		0.43299259		1.88393985		0.17940344		0.23717545		1.82608637		1.704617880.19648954
85.42889000		85.42487624		-1.55566164		-10		0.81768373		-4.01804221		89.44275017		85.42487624		4.01804221		0.43358142		1.88325132		0.17964742		0.23954606		1.82608637		1.700870220.19675676
85.42889000		85.42516499		-1.55537290		-10		-0.64606995		-4.01804221		89.44275017		85.42516499		4.01804221		0.43358142		1.88325132		0.17964742		0.23954606		1.82608637		1.700870220.19675676
85.42889000		85.42555565		-1.55498224		-10		-0.64606995		-4.01723059		89.44275017		85.42555565		4.01723059		0.43464379		1.88205084		0.18008761		0.24392989		1.82608637		1.694085430.19723888
85.42889000		85.42581643		-1.55472145		-10		-0.65007746		-4.01696614		89.44275017		85.42581643		4.01696614		0.43499454		1.88167338		0.18023295		0.24538467		1.82608637		1.691875720.19739805
85.42889000		85.42607513		-1.55446275		-10		-0.65408356		-4.01669777		89.44275017		85.42607513		4.01669777		0.43534682		1.88129574		0.18037891		0.24687176		1.82608637		1.689633350.19755792
85.42889000		85.42634214		-1.55419574		-10		-0.65808798		-4.01643000		89.44275017		85.42634214		4.01643000		0.43568947		1.88093424		0.18052089		0.24832988		1.82608637		1.687452230.19771342
85.42889000		85.42661752		-1.55392036		-11		-0.66209117		-4.01615083		89.44275017		85.42661752		4.01615083		0.43604239		1.88056779		0.18066712		0.24984350		1.82608637		1.685205710.19787358
85.42889000		85.42688639		-1.55365149		-11		-0.66609315		-4.01587436		89.44275017		85.42688639		4.01587436		0.43639220		1.88021036		0.18081206		0.25135542		1.82608637		1.682978940.19803232
85.42889000		85.42715200		-1.55338588		-11		-0.67009402		-4.01587436		89.44275017		85.42715200		4.01587436		0.43639220		1.88021036		0.18081206		0.25135542		1.82608637		1.682978940.19803232
85.42889000		85.42742359		-1.55311430		-11		-0.39970647		-4.01558623		89.44275017		85.42742359		4.01558623		0.43675219		1.87984385		0.18096123		0.25293856		1.82608637		1.680662780.19819569
85.42889000		85.42768431		-1.55285357		-11		-0.11546300		-4.01530353		89.44275017		85.42768431		4.01530353		0.43710979		1.87949018		0.18110940		0.25450797		1.82608637		1.678386020.19835798
85.42889000		85.42794640		-1.55259149		-11		-0.67809210		-4.01503059		89.44275017		85.42794640		4.01503059		0.43745862		1.87915524		0.18125393		0.25603398		1.82608637		1.676190130.19851628
85.42889000		85.42821527		-1.55232262		-11		-0.68208940		-4.01503059		89.44275017		85.42821527		4.01503059		0.43745862		1.87915524		0.18125393		0.25603398		1.82608637		1.676190130.19851628
85.42889000		85.42847762		-1.55206026		-11		0.13558442		-4.01439762		89.44275017		85.42847762		4.01439762		0.43825812		1.87839707		0.18158521		0.25960750		1.82608637		1.671100260.19887910
85.42889000		85.42874539		-1.55179249		-11		-0.68608499		-4.01439762		89.44275017		85.42874539		4.01439762		0.43825812		1.87839707		0.18158521		0.25960750		1.82608637		1.671100260.19887910
85.42889000		85.42903000		-1.55150788		-11		-0.68608499		-4.01439762		89.44275017		85.42903000		4.01439762		0.43825812		1.87839707		0.18158521		0.25960750		1.82608637		1.671100260.19887910
85.42889000		85.42931724		-1.55122065		-11		0.51912674		-4.01360656		89.44275017		85.42931724		4.01360656		0.43922235		1.87751836		0.18198474		0.26398905		1.82608637		1.664961300.19931668
85.42889000		85.42965341		-1.55088448		-11		0.47707802		-4.01329427		89.44275017		85.42965341		4.01329427		0.43958975		1.87719344		0.18213697		0.26567848		1.82608637		1.662622030.19948341
85.42889000		85.42994472		-1.55059317		-11		-0.69407092		-4.01294033		89.44275017		85.42994472		4.01294033		0.44000614		1.87683161		0.18230950		0.26760601		1.82608637		1.659970850.19967237
85.42889000		85.43023137		-1.55030652		-11		-0.69806214		-4.01263358		89.44275017		85.43023137		4.01263358		0.44036697		1.87652346		0.18245901		0.26928726		1.82608637		1.657673290.19983612
85.42889000		85.43052268		-1.55001521		-11		-0.70205216		-4.01231897		89.44275017		85.43052268		4.01231897		0.44073703		1.87621254		0.18261234		0.27102176		1.82608637		1.655316950.20000406
85.42889000		85.43081311		-1.54972477		-11		-0.70604096		-4.01200319		89.44275017		85.43081311		4.01200319		0.44110843		1.87590559		0.18276623		0.27277282		1.82608637		1.652951990.20017261
85.42889000		85.43110442		-1.54943346		-11		-0.71002857		-4.01169236		89.44275017		85.43110442		4.01169236		0.44146956		1.87560757		0.18291587		0.27450452		1.82608637		1.650624250.20033649
85.42889000		85.43139136		-1.54914652		-11		-0.71401498		-4.01138357		89.44275017		85.43139136		4.01138357		0.44183709		1.87531787		0.18306816		0.27623748		1.82608637		1.648311900.20050328
85.42889000		85.43168847		-1.54884941		-11		-0.71799849		-4.01138357		89.44275017		85.43168847		4.01138357		0.44183709		1.87531787		0.18306816		0.27623748		1.82608637		1.648311900.20050328
85.42889000		85.43228588		-1.54825201		-11		0.62110392		-4.01104520		89.44275017		85.43228588		4.01104520		0.44222690		1.87501115		0.18322967		0.27810641		1.82608637		1.645829530.20068018
85.42889000		85.43279611		-1.54774177		-12		-0.72198072		-4.01104520		89.44275017		85.43279580		4.01104520		0.44222690		1.87501115		0.18322967		0.27810641		1.82608637		1.645829530.20068018
85.42889000		85.43311240		-1.54742548		-12		-0.18701519		-4.00993351		89.44275017		85.43311240		4.00993351		0.44344525		1.87408144		0.18373450		0.28403566		1.82608637		1.638040850.20123309
85.42889000		85.43342185		-1.54711604		-12		0.25923807		-4.00959761		89.44275017		85.43342154		4.00959761		0.44381901		1.87381155		0.18388936		0.28584683		1.82608637		1.635689900.20140270
85.42889000		85.43368864		-1.54684925		-12		0.71049248		-4.00926606		89.44275017		85.43368864		4.00926606		0.44418399		1.87354810		0.18404060		0.28764460		1.82608637		1.633365250.20156834
85.42889000		85.43398252		-1.54655537		-12		0.61723591		-4.00898153		89.44275017		85.43398252		4.00898153		0.44449691		1.87332555		0.18417025		0.28919257		1.82608637		1.631372170.20171034
85.42889000		85.43429093		-1.54624696		-12		0.43697803		-4.00862034		89.44275017		85.43429093		4.00862034		0.44490086		1.87304268		0.18433763		0.29119981		1.82608637		1.628799180.20189366
85.42889000		85.43463846		-1.54589943		-12		0.77112850		-4.00831563		89.44275017		85.43463846		4.00831563		0.44525891		1.87279605		0.18448599		0.29298723		1.82608637		1.626518500.20205615
85.42889000		85.43492802		-1.54560987		-12		0.59304809		-4.00800160		89.44275017		85.43492802		4.00800160		0.44562789		1.87254586		0.18463887		0.29483716		1.82608637		1.624168190.20222359
85.42889000		85.43521671		-1.54532118		-12		0.21666886		-4.00768698		89.44275017		85.43521671		4.00768698		0.44599752		1.87229918		0.18479203		0.29669835		1.82608637		1.621813640.20239134
85.42889000		85.43551181		-1.54502608		-12		-0.75377145		-4.00738198		89.44275017		85.43551181		4.00738198		0.44635583		1.87206376		0.18494050		0.29851000		1.82608637		1.619531160.20255394
85.42889000		85.43580049		-1.54473739		-12		-0.75773967		-4.00707086		89.44275017		85.43580049		4.00707086		0.44672129		1.87182734		0.18509193		0.30036529		1.82608637		1.617203030.20271980
85.42889000		85.43601985		-1.54451804		-12		-0.76170657		-4.00675071		89.44275017		85.43601985		4.00675071		0.44709734		1.87158790		0.18524774		0.30228199		1.82608637		1.614807450.20289045
85.42889000		85.43641283		-1.54412506		-12		-0.76567224		-4.00675071		89.44275017		85.43641283		4.00675071		0.44709734		1.87158790		0.18524774		0.30228199		1.82608637		1.614807450.20289045
85.42889000		85.43678250		-1.54375539		-12		0.61804365		-4.00631928		89.44275017		85.43678250		4.00631928		0.44760403		1.87127128		0.18545769		0.30487677		1.82608637		1.611579420.20312039
85.42889000		85.43707002		-1.54346786		-12		0.69561644		-4.00631928		89.44275017		85.43707002		4.00631928		0.44760403		1.87127128		0.18545769		0.30487677		1.82608637		1.611579420.20312039
85.42889000		85.43736058		-1.54317731		-12		0.35764588		-4.00555314		89.44275017		85.43736058		4.00555314		0.44850337		1.87072583		0.18583034		0.30951551		1.82608637		1.605849790.20352853
85.42889000		85.43763964		-1.54289825		-12		-0.77359953		-4.00524556		89.44275017		85.43763964		4.00524556		0.44887483		1.87050654		0.18598425		0.31144351		1.82608637		1.603483200.20369710
85.42889000		85.43791645		-1.54262144		-12		-0.77756121		-4.00494963		89.44275017		85.43791645		4.00494963		0.44923498		1.87029718		0.18613348		0.31331933		1.82608637		1.601188650.20386054
85.42889000		85.43819663		-1.54234126		-13		-0.78152168		-4.00461009		89.44275017		85.43819663		4.00461009		0.44964776		1.87006109		0.18630451		0.31547712		1.82608637		1.598558690.20404786
85.42889000		85.43847231		-1.54206557		-13		-0.78547960		-4.00430346		89.44275017		85.43847231		4.00430346		0.45002049		1.86985139		0.18645896		0.31743260		1.82608637		1.596183810.20421702
85.42889000		85.43875025		-1.54178764		-13		-0.78943632		-4.00400977		89.44275017		85.43874997		4.00400977		0.45037713		1.86965379		0.18660673		0.31930975		1.82608637		1.593911460.20437887
85.42889000		85.43902509		-1.54151280		-13		-0.67898758		-4.00400977		89.44275017		85.43902509		4.00400977		0.45037713		1.86965379		0.18660673		0.31930975		1.82608637		1.593911460.20437887
85.42889000		85.43930476		-1.54123313		-13		-0.00828021		-4.00370511		89.44275017		85.43930476		4.00370511		0.45074776		1.86945154		0.18676030		0.32126678		1.82608637		1.591549930.20454706
85.42889000		85.43959869		-1.54093920		-13		0.36070413		-4.00339298		89.44275017		85.43959869		4.00339298		0.45112418		1.86924930		0.18691627		0.32326074		1.82608637		1.589151500.20471789
85.42889000		85.43988913		-1.54064876		-13		0.69265506		-4.00308128		89.44275017		85.43988913		4.00308128		0.45148483		1.86905470		0.18706570		0.32520447		1.82608637		1.586818570.20488155
85.42889000		85.43997652		-1.54056137		-13		-0.80525000		-4.00308128		89.44275017		85.43997652		4.00308128		0.45148483		1.86905470		0.18706570		0.32520447		1.82608637		1.586818570.20488155
85.42889000		85.43997652		-1.54056137		-13		-0.80920016		-4.00277365		89.44275017		85.43997652		4.00277365		0.45185128		1.86886751		0.18721755		0.32713022		1.82608637		1.584518440.20504786
85.42889000		85.44080559		-1.53973230		-13		-0.80920016		-4.00277365		89.44275017		85.44080559		4.00277365		0.45185128		1.86886751		0.18721755		0.32713022		1.82608637		1.584518440.20504786
85.42889000		85.44109136		-1.53944652		-13		-0.05428435		-4.00193526		89.44275017		85.44109107		4.00193526		0.45283455		1.86836913		0.18762496		0.33239932		1.82608637		1.578252580.20549407
85.42889000		85.44137918		-1.53915871		-13		-0.60424792		-4.00193526		89.44275017		85.44137918		4.00193526		0.45283455		1.86836913		0.18762496		0.33239932		1.82608637		1.578252580.20549407
85.42889000		85.44165645		-1.53888143		-13		0.52270903		-4.00134769		89.44275017		85.44165645		4.00134769		0.45352414		1.86803148		0.18791070		0.33611845		1.82608637		1.573858150.20580702
85.42889000		85.44194812		-1.53858976		-13		0.52270903		-4.00134769		89.44275017		85.44194812		4.00134769		0.45352414		1.86803148		0.18791070		0.33611845		1.82608637		1.573858150.20580702
85.42889000		85.44224762		-1.53829026		-13		-0.81709601		-4.00066164		89.44275017		85.44224762		4.00066164		0.45430319		1.86765774		0.18823350		0.34037234		1.82608637		1.568856770.20616057
85.42889000		85.44253116		-1.53800673		-13		-0.82104181		-4.00032809		89.44275017		85.44253116		4.00032809		0.45468713		1.86748325		0.18839258		0.34243345		1.82608637		1.566446670.20633480
85.42889000		85.44291563		-1.53762226		-13		0.08509450		-4.00000719		89.44275017		85.44291563		4.00000719		0.45505127		1.86731688		0.18854347		0.34442140		1.82608637		1.564125990.20650005
86.99517000		86.99536555		-1.53731914		-13		-0.82892934		-2.44750002		89.44275017		86.99536555		2.44750002		0.43973281		1.85314236		0.18219625		0.52588439		1.82608637		1.354313970.19954834
86.99517000		86.99566837		-1.53701632		-13		-0.83209510		-2.44714297		89.44275017		86.99566837		2.44714297		0.43998018		1.85308847		0.18229874		0.52835780		1.82608637		1.351732780.19966059
86.99517000		86.99595913		-1.53672556		-13		-0.83525956		-2.44682027		89.44275017		86.99595913		2.44682027		0.44020451		1.85304031		0.18239169		0.53060251		1.82608637		1.349391750.19976240
86.99517000		86.99624327		-1.53644142		-13		-0.83842274		-2.44682027		89.44275017		86.99624327		2.44682027		0.44020451		1.85304031		0.18239169		0.53060251		1.82608637		1.349391750.19976240
86.99517000		86.99642465		-1.53626004		-14		0.67288336		-2.44632552		89.44275017		86.99642465		2.44632552		0.44054753		1.85296797		0.18253383		0.53403781		1.82608637		1.345811780.19991806
86.99517000		86.99729393		-1.53539076		-14		-0.84790466		-2.44554693		89.44275017		86.99729393		2.44554693		0.44108751		1.85285722		0.18275757		0.53945280		1.82608637		1.340175290.20016311
86.99517000		86.99757626		-1.53510843		-14		-0.85106274		-2.44524110		89.44275017		86.99757626		2.44524110		0.44129964		1.85281477		0.18284546		0.54158165		1.82608637		1.337961520.20025938
86.99517000		86.99786853		-1.53481616		-14		-0.85421960		-2.44492593		89.44275017		86.99786853		2.44492593		0.44150922		1.85277051		0.18293230		0.54377659		1.82608637		1.335678070.20035449
86.99517000		86.99816984		-1.53451485		-14		-0.85737515		-2.44461136		89.44275017		86.99816984		2.44461136		0.44173616		1.85272914		0.18302633		0.54596840		1.82608637		1.333403510.20045748
86.99517000		86.99847145		-1.53421324		-14		-0.86052717		-2.44428957		89.44275017		86.99847145		2.44428957		0.44195942		1.85268627		0.18311884		0.54821378		1.82608637		1.331072400.20055880
86.99517000		86.99876915		-1.53391554		-14		-0.86367552		-2.44428957		89.44275017		86.99876915		2.44428957		0.44195942		1.85268627		0.18311884		0.54821378		1.82608637		1.331072400.20055880
86.99517000		86.99906684		-1.53361785		-14		-0.28038058		-2.44397470		89.44275017		86.99906684		2.44397470		0.44217764		1.85264497		0.18320926		0.55040981		1.82608637		1.328793770.20065783
86.99517000		86.99937029		-1.53331440		-14		-0.31193930		-2.44364627		89.44275017		86.99937029		2.44364627		0.44240523		1.85260252		0.18330356		0.55270149		1.82608637		1.326417190.20076111
86.99517000		86.99962034		-1.53306435		-14		0.29333136		-2.44334621		89.44275017		86.99962034		2.44334621		0.44263759		1.85255983		0.18339984		0.55504267		1.82608637		1.323990620.20086656
86.99517000		86.99987165		-1.53281304		-14		0.73001970		-2.44305972		89.44275017		86.99987165		2.44305972		0.44287577		1.85251674		0.18349853		0.55744393		1.82608637		1.321503180.20097465
86.99517000		87.00012572		-1.53255897		-14		0.39736790		-2.44277473		89.44275017		87.00012572		2.44277473		0.44311225		1.85247462		0.18359652		0.55982952		1.82608637		1.319033360.20108197
86.99517000		87.00033582		-1.53234887		-14		-0.87939799		-2.44249477		89.44275017		87.00033582		2.44249477		0.44334474		1.85243386		0.18369285		0.56217622		1.82608637		1.316605130.20118747
86.99517000		87.00033582		-1.53234887		-14		-0.88253816		-2.44241435		89.44275017		87.00033582		2.44241435		0.44341177		1.85242230		0.18372063		0.56285057		1.82608637		1.315907670.20121789
86.99517000		87.00090655		-1.53177814		-14		-0.88567722		-2.44191651		89.44275017		87.00090655		2.44191651		0.44382483		1.85235167		0.18389178		0.56702687		1.82608637		1.311590110.20140534
86.99517000		87.00114353		-1.53154116		-14		-0.88881496		-2.44165816		89.44275017		87.00114353		2.44165816		0.44403950		1.85231578		0.18398073		0.56919754		1.82608637		1.309347650.20150277
86.99517000		87.00138680		-1.53129789		-14		-0.89195139		-2.44140057		89.44275017		87.00138680		2.44140057		0.44425311		1.85228059		0.18406924		0.57135857		1.82608637		1.307116240.20159970
86.99517000		87.00162479		-1.53105990		-14		-0.89508656		-2.44113041		89.44275017		87.00162479		2.44113041		0.44447754		1.85224416		0.18416223		0.57363028		1.82608637		1.304771680.20170155
86.99517000		87.00187082		-1.53081387		-14		-0.89822046		-2.44113041		89.44275017		87.00187082		2.44113041		0.44447754		1.85224416		0.18416223		0.57363028		1.82608637		1.304771680.20170155
86.99517000		87.00211560		-1.53056909		-14		-0.83921685		-2.44086829		89.44275017		87.00211560		2.44086829		0.44469486		1.85220943		0.18425227		0.57583113		1.82608637		1.302501360.20180017
86.99517000		87.00236490		-1.53031979		-15		-0.09754649		-2.44060668		89.44275017		87.00236465		2.44060668		0.44491215		1.85217522		0.18434231		0.57803288		1.82608637		1.300231200.20189879
86.99517000		87.00261470		-1.53006999		-15		0.53705762		-2.44032345		89.44275017		87.00261470		2.44032345		0.44513793		1.85213777		0.18443586		0.58041314		1.82608637		1.297776030.20200125
86.99517000		87.00285068		-1.52983401		-15		0.14630150		-2.44005204		89.44275017		87.00285068		2.44005204		0.44537231		1.85210448		0.18453298		0.58269916		1.82608637		1.295423420.20210761
86.99517000		87.00309169		-1.52959300		-15		-0.91074311		-2.43973313		89.44275017		87.00309169		2.43973313		0.44563685		1.85206484		0.18464259		0.58538398		1.82608637		1.292659330.20222766
86.99517000		87.00333319		-1.52935150		-15		-0.91387046		-2.43973313		89.44275017		87.00333319		2.43973313		0.44563685		1.85206484		0.18464259		0.58538398		1.82608637		1.292659330.20222766
86.99517000		87.00357571		-1.52910898		-15		0.43031323		-2.43940115		89.44275017		87.00357571		2.43940115		0.44591198		1.85202441		0.18475659		0.58817804		1.82608637		1.289784410.20235252
86.99517000		87.00374409		-1.52894060		-15		0.47519960		-2.43907871		89.44275017		87.00374409		2.43907871		0.44617916		1.85198590		0.18486730		0.59089295		1.82608637		1.286992490.20247377
86.99517000		87.00374409		-1.52894060		-15		-0.91979291		-2.43900609		89.44275017		87.00374409		2.43900609		0.44623980		1.85197727		0.18489242		0.59150938		1.82608637		1.286358790.20250129
86.99517000		87.00374409		-1.52894060		-15		-0.92258814		-2.43900609		89.44275017		87.00374409		2.43900609		0.44623980		1.85197727		0.18489242		0.59150938		1.82608637		1.286358790.20250129
86.99517000		87.00462845		-1.52805624		-15		-0.92538219		-2.43819335		89.44275017		87.00462845		2.43819335		0.44691332		1.85188390		0.18517150		0.59836216		1.82608637		1.279319270.20280694
86.99517000		87.00487875		-1.52780594		-15		-0.92817458		-2.43790108		89.44275017		87.00487875		2.43790108		0.44715579		1.85185142		0.18527196		0.60083130		1.82608637		1.276785170.20291698
86.99517000		87.00512554		-1.52755915		-15		-0.93096452		-2.43790108		89.44275017		87.00512554		2.43790108		0.44715579		1.85185142		0.18527196		0.60083130		1.82608637		1.276785170.20291698
86.99517000		87.00537568		-1.52730901		-15		0.19962947		-2.43761735		89.44275017		87.00537568		2.43761735		0.44739094		1.85182049		0.18536940		0.60322715		1.82608637		1.274327470.20302369
86.99517000		87.00563543		-1.52704926		-15		0.65122274		-2.43730603		89.44275017		87.00563543		2.43730603		0.44764084		1.85178823		0.18547295		0.60577465		1.82608637		1.271715430.20313710
86.99517000		87.00589569		-1.52678900		-15		0.46218887		-2.43701362		89.44275017		87.00589569		2.43701362		0.44787385		1.85175870		0.18556949		0.60815112		1.82608637		1.269279900.20324284
86.99517000		87.00615360		-1.52653109		-15		-0.93932205		-2.43672958		89.44275017		87.00615360		2.43672958		0.44810017		1.85173052		0.18566327		0.61046047		1.82608637		1.266914210.20334555
86.99517000		87.00642768		-1.52625701		-15		-0.94210502		-2.43642410		89.44275017		87.00642768		2.43642410		0.44834353		1.85170078		0.18576410		0.61294494		1.82608637		1.264370270.20345599
86.99517000		87.00671695		-1.52596774		-15		-0.94488661		-2.43608741		89.44275017		87.00671695		2.43608741		0.44858478		1.85167187		0.18586407		0.61540907		1.82608637		1.261848300.20356547
86.99517000		87.00702399		-1.52566070		-15		-0.94766524		-2.43576609		89.44275017		87.00702399		2.43576609		0.44881434		1.85164486		0.18595918		0.61775498		1.82608637		1.259448380.20366965
86.99517000		87.00731151		-1.52537318		-15		-0.95044093		-2.43576609		89.44275017		87.00731151		2.43576609		0.44881434		1.85164486		0.18595918		0.61775498		1.82608637		1.259448380.20366965
86.99517000		87.00750057		-1.52518412		-15		-0.46544225		-2.43540720		89.44275017		87.00750057		2.43540720		0.44907050		1.85161532		0.18606533		0.62037408		1.82608637		1.256770200.20378590
86.99517000		87.00750057		-1.52518412		-15		0.00203750		-2.43524960		89.44275017		87.00750057		2.43524960		0.44918328		1.85160251		0.18611206		0.62152757		1.82608637		1.255591090.20383708
86.99517000		87.00750057		-1.52518412		-15		0.36879299		-2.43524960		89.44275017		87.00750057		2.43524960		0.44918328		1.85160251		0.18611206		0.62152757		1.82608637		1.255591090.20383708
86.99517000		87.00855745		-1.52412724		-15		0.68215276		-2.43438703		89.44275017		87.00855745		2.43438703		0.44979916		1.85153462		0.18636725		0.62783254		1.82608637		1.249150330.20411657
86.99517000		87.00884614		-1.52383855		-16		0.58346422		-2.43408290		89.44275017		87.00884614		2.43408290		0.45001629		1.85151153		0.18645722		0.63005691		1.82608637		1.246879770.20421511
86.99517000		87.00913133		-1.52355336		-16		0.35849343		-2.43377877		89.44275017		87.00913133		2.43377877		0.45023319		1.85148888		0.18654709		0.63227983		1.82608637		1.244611570.20431354
86.99517000		87.00937535		-1.52330934		-16		-0.96706486		-2.43345483		89.44275017		87.00937535		2.43345483		0.45045567		1.85146610		0.18663927		0.63456100		1.82608637		1.242284830.20441451
86.99517000		87.00937535		-1.52330934		-16		-0.96983034		-2.43337483		89.44275017		87.00937535		2.43337483		0.45050765		1.85146084		0.18666081		0.63509408		1.82608637		1.241741230.20443809
86.99517000		87.00958677		-1.52309792		-16		-0.97259318		-2.43326494		89.44275017		87.00958677		2.43326494		0.45056913		1.85145264		0.18668628		0.63582131		1.82608637		1.240997600.20446600
86.99517000		87.00994728		-1.52273741		-16		-0.97535292		-2.43291889		89.44275017		87.00994728		2.43291889		0.45080264		1.85143145		0.18678304		0.63812059		1.82608637		1.238655940.20457196
86.99517000		87.01026698		-1.52241771		-16		-0.97810863		-2.43257766		89.44275017		87.01026698		2.43257766		0.45102337		1.85140996		0.18687450		0.64038647		1.82608637		1.236347090.20467214
86.99517000		87.01059825		-1.52208644		-16		-0.98086268		-2.43224092		89.44275017		87.01059825		2.43224092		0.45124117		1.85138918		0.18696475		0.64262314		1.82608637		1.234068860.20477098
86.99517000		87.01102624		-1.52165845		-16		0.30448512		-2.43190323		89.44275017		87.01102624		2.43190323		0.45144971		1.85136770		0.18705116		0.64486473		1.82608637		1.231784300.20486562
86.99517000		87.01158814		-1.52109655		-16		-0.98910719		-2.43118949		89.44275017		87.01158814		2.43118949		0.45191184		1.85132779		0.18724264		0.64951647		1.82608637		1.227052750.20507533
86.99517000		87.01195523		-1.52072946		-16		-0.99184738		-2.43081409		89.44275017		87.01195523		2.43081409		0.45212785		1.85130884		0.18733214		0.65173865		1.82608637		1.224792670.20517336
86.99517000		87.01230895		-1.52037574		-16		-0.99458604		-2.43044845		89.44275017		87.01230895		2.43044845		0.45233801		1.85129079		0.18741922		0.65390159		1.82608637		1.222593620.20526874
86.99517000		87.01265978		-1.52002491		-16		-0.99732313		-2.43044845		89.44275017		87.01265978		2.43044845		0.45233801		1.85129079		0.18741922		0.65390159		1.82608637		1.222593620.20526874
86.99517000		87.01300520		-1.51967949		-16		-0.72047245		-2.43007702		89.44275017		87.01300520		2.43007702		0.45255146		1.85127284		0.18750767		0.65609932		1.82608637		1.220359990.20536561
86.99517000		87.01335314		-1.51933155		-16		-0.30476653		-2.42971318		89.44275017		87.01335314		2.42971318		0.45276032		1.85125564		0.18759421		0.65825058		1.82608637		1.218174340.20546039
86.99517000		87.01370903		-1.51897566		-16		-0.00297912		-2.42934392		89.44275017		87.01370903		2.42934392		0.45297267		1.85123853		0.18768219		0.66043876		1.82608637		1.215951930.20555676
86.99517000		87.01483213		-1.51785256		-16		0.34118695		-2.42820724		89.44275017		87.01483213		2.42820724		0.45362550		1.85118826		0.18795270		0.66717155		1.82608637		1.209118610.20585302
86.99517000		87.01523143		-1.51745326		-16		0.58370925		-2.42780889		89.44275017		87.01523143		2.42780889		0.45383938		1.85117256		0.18804132		0.66937915		1.82608637		1.206879600.20595008
86.99517000		87.01562833		-1.51705636		-16		0.64473666		-2.42738390		89.44275017		87.01562833		2.42738390		0.45405903		1.85115681		0.18813233		0.67164728		1.82608637		1.204579980.20604976
86.99517000		87.01602763		-1.51665706		-16		0.66575584		-2.42697577		89.44275017		87.01602763		2.42697577		0.45426993		1.85114206		0.18821972		0.67382600		1.82608637		1.202371750.20614547
86.99517000		87.01754057		-1.51514412		-17		-1.03001567		-2.42531996		89.44275017		87.01754057		2.42531996		0.45512520		1.85108588		0.18857410		0.68267053		1.82608637		1.193414870.20653361
86.99517000		87.01795111		-1.51473358		-17		-1.03272661		-2.42491304		89.44275017		87.01795111		2.42491304		0.45533530		1.85107296		0.18866116		0.68484544		1.82608637		1.191214120.20662895
86.99517000		87.01835131		-1.51433338		-17		-1.03543595		-2.42449848		89.44275017		87.01835131		2.42449848		0.45554930		1.85106016		0.18874983		0.68706162		1.82608637		1.188972340.20672607
